uniq_id,description,category,_len_description,text
c12fd368ff03f5224b92771824cafb9c,"The Intellect Bazaar Geometric Single Blanket Gold (Mink Blanket, 1 Blanket)
                         Price: Rs. 1,299
				
			The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.
The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.",Home Furnishing ,1342,"intellect bazaar geometric single blanket mink blanket blanket 1,299 intellect bazaar present mink blanket fine observance prevalent norm warmth render blanket completely satisfy need intellect bazaar blanket warmth freeze winter season mink blanket blanket intellect bazaar blanket packing blanket blanket excellent gift intellect bazaar present mink blanket fine observance prevalent norm warmth render blanket completely satisfy need intellect bazaar blanket warmth freeze winter season mink blanket blanket intellect bazaar blanket packing blanket blanket excellent gift"
283e2c4d728bdb193834d876ec27e6dd,Buy The Art Box Floral Single Dohar Multicolor at Rs. 699 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,130,floral single dohar
9cd443dad2c8f354fd01869a57fdc171,"Buy Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor for Rs.297 online. Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,241,fakher pegs'n' pipes mint hookah flavor fakher pegs'n' pipes mint hookah flavor
8b7a51c69b47f4714b5f7131077b5d30,Buy Weldecor 1800 inch Red Rice Lights for Rs.5999 online. Weldecor 1800 inch Red Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,200,weldecor 1800 lights weldecor 1800 lights
8026dc3e27e8e318cc7431a723f7ebc1,Buy Unnati Floral Double Blanket Multicolor at Rs. 715 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,127,unnati floral blanket
2cc24452688ed35dfbff566e22e53c95,"Flipkart.com: Buy Organistick Silver Label Lipstick 10 g for Rs. 149 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care ,190,label lipstick lowest
4946e2411d24801b9e8f7dbe97ab1b93,Buy Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm for Rs.999 online. Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,255,eshoppee shiv antique brass idol showpiece eshoppee shiv antique brass idol showpiece
c417f408340252f170f05dadf88160d7,"Arabian Nights Soex Cranberry Assorted Hookah Flavor (500 g)
                         Price: Rs. 800
				
			An excellent cranberry taste that overwhelms sweetness everytime you have it.
An excellent cranberry taste that overwhelms sweetness everytime you have it.",Home Decor & Festive Needs ,268,arabian nights cranberry assorted hookah flavor excellent cranberry taste overwhelm sweetness everytime excellent cranberry taste overwhelm sweetness everytime
f41761a931135c6c043c7e04abda41b0,Buy Welhouse Geometric Double Blanket Black at Rs. 1049 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,128,welhouse geometric blanket 1049
cd71b07a1d37a5e2cc04240e8498cc76,Buy eCraftIndia Floral Single Quilts & Comforters Multicolor at Rs. 1099 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,145,floral single quilts comforters
edec3bb5df9c4bc618752e94532bb36e,Buy The Art Treasure Decorative Shankh for Rs.2900 online. The Art Treasure Decorative Shankh at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,200,treasure shankh treasure shankh
5be86e35f21b1514d0e7742893d6cfba,"Unnati Abstract Single Top Sheet Multicolor
                         Price: Rs. 520
				
			unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.
unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.",Home Furnishing ,281,unnati single sheet unnati mink blanket colur have polyster unnati mink blanket colur have polyster
13596c5cc53a74268613e5c0b7d46b60,Buy Craft And Curtain Multicolor 178 cm Table Runner at Rs. 599 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,136,curtain runner
bba68d75eff1b7b5eef7f6c1c68f2227,Buy The Intellect Bazaar Plain King Blanket Grey at Rs. 999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,132,intellect bazaar blanket
1738ddb8f47f11ff0cb96fe6cad302c2,"Buy Digilight 400 inch Red, Yellow Rice Lights for Rs.189 online. Digilight 400 inch Red, Yellow Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,215,digilight lights rs.189 digilight lights
b91b13aceec0a140944a2c8915e45e59,"Key Features of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set High Quality Stainless Steel Durable Superior Finish,Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) Price: Rs. 569 These Bhalaria Dessert Forks feature traditional size heads and tines and will be a great addition for entertaining in numbers. The working ends are modern, functional and comfortable. They are made from high quality stainless steel with a high polished finish. Bhalaria Robinson line features a simple and elegant design that will mix well with your existing flatware pieces. Comes in a set of 12.,Specifications of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) General Brand Bhalaria Handle Material Stainless Steel Model Number 246345 Disposable No Type Dessert Fork Model Name Dessert Fork Material Stainless Steel Color Silver In the box Sales Package 12 Dessert Fork Pack of 12 Dimensions Height 19 cm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Not Covered in Warranty Warranty does not cover damage caused to the product due to improper use of the product, normal wear and tear, damages caused to the product by accident, lightening, ingress of water, fire, dropping or excessive shock, loss of business oppurtunity and any kind of liabilities.",Kitchen & Dining ,1332,bhalaria dessert fork dessert fork superior bhalaria dessert fork dessert fork bhalaria dessert head tine entertain number work end modern polished bhalaria mix exist bhalaria dessert fork dessert fork bhalaria handle disposable dessert fork dessert fork dessert fork cause improper cause fire excessive shock business liability
e488005c7fb68747d3458c7d73760bae,"Key Features of Nutcase Multicolor Column Floor Lamp Designer Lamp Bulb Included Cool & Quirky Design Sturdy Structure,Nutcase Multicolor Column Floor Lamp (31 cm) Price: Rs. 1,299 Nutcase brings you for the first time in India - Designer Floor Lamps . Light up your home or office with this colorful lamp . Comes in over 100+ designs.",Home Decor & Festive Needs ,335,"nutcase column floor lamp lamp bulb include quirky sturdy nutcase column floor lamp 1,299 nutcase bring floor office colorful lamp design"
2476ae5a5e045876aa08f5919cb3b91b,"Key Features of M S Rugs Pink, Blue Wool Dhurrie Pattern: Geometric Shape: Rectangle,Specifications of M S Rugs Pink, Blue Wool Dhurrie (120 cm  X 180 cm) General Brand M S Rugs Shape Rectangle Type Dhurrie Design Code MS004PKTBL-4'X6' Material Wool Pattern Geometric Style Code MS-004 Color Pink, Blue Dimensions Length 70 inch / 180 cm Width 47 inch / 120 cm In the Box Number of Contents in Sales Package Pack of 1 Additional Features Other Features Hand wowan Fabric Care Wash narmal",Home Furnishing ,487,rugs wool dhurrie geometric rectangle rugs wool dhurrie rugs rectangle dhurrie wool geometric
f622e6c12de2c6534c94635f671af107,"Key Features of GIMS Brown Viscose Carpet soft polyester Viscos Elegant look and comfort feel Suits drawing room, bed room, Living hall,GIMS Brown Viscose Carpet (165 cm  X 120 cm) Price: Rs. 4,100 Polyester Blend Carpet is a perfect suit for your home interiors. This rectangular carpet is of coffee brown color with dark and light shade in the same color. This carpet is best choice for your center table. Add elegance and beauty with this carpet.,Specifications of GIMS Brown Viscose Carpet (165 cm  X 120 cm) General Shape Rrectangular Brand GIMS Design Code 4by6 Type Carpet Material Viscose Style Code brown centre table Pattern Paisley Color Brown Warranty Covered in Warranty 10 days replacement Dimensions Length 47 inch / 120 cm Width 64 inch / 165 cm In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,818,gims viscose carpet polyester suit draw living hall gims viscose carpet 165 polyester carpet interior carpet coffee carpet choice center carpet gims viscose carpet 165 gims carpet viscose centre paisley day 165
9c41f67773da27940d77460715e880be,"Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS221 Material Cotton Style Code 56213KLS221 Pattern Solid Design Solid Design Color Beige Dimensions Weight 150 Additional Features Fabric Care Machine washable, do not dry clean, do not bleach In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove",Home Furnishing ,485,cotonex beige cotton kitchen linen reviews cotonex cotton glove cotonex beige cotton kitchen linen cotonex s221 cotton 56213kl s221 beige machine bleach glove
cf6a4daf0e795838061b0eb832bbc99d,"Key Features of FURNISHINGLAND Green Silk Carpet Pattern: Floral Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM Style: Persian,FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) Price: Rs. 7,399 This green persian silk carpet from furnishingland gives your home an incredible look. Modern and traditional in style, this carpet is feeling soft in touch and made of viscose, a must have for your living room or bed room.,Specifications of FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLVI51GREENC2X6 Type Carpet Material Silk Style Persian Style Code FLVI51GREENC2X6 Pattern Floral Color Green Dimensions Length 70 inch / 180 cm Width 23 inch / 60 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,876,"furnishingland silk carpet floral rectangle bedroom living guest persian furnishingland silk carpet 7,399 persian silk carpet furnishingland give modern carpet viscose living furnishingland silk carpet rectangle furnishingland bedroom living guest flv i51 carpet silk persian flv i51 floral vaccum"
8ff973688c976a08fc7242da37101417,"Key Features of FURNISHINGLAND Black Polyester Carpet Pattern: Geometric Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM,FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) Price: Rs. 1,325 This black colour geometrical carpet will brighten up the decor of your home. Made from high quality fabric, this carpet will keep your floor beautiful and clean. Furnishingland brings wide range of home furnishing products- Curtains, Blinds and Carpets to decorate your home. All products appeal excellent design and colours.,Specifications of FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLMH922BLACKC3X5 Type Carpet Material Polyester Style Code FLMH922BLACKC3X5 Pattern Geometric Color Black Dimensions Length 59 inch / 150 cm Width 35 inch / 90 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,978,furnishingland polyester carpet geometric rectangle bedroom living guest furnishingland polyester carpet carpet brighten carpet floor furnishingland bring furnish curtains carpets decorate excellent furnishingland polyester carpet rectangle furnishingland bedroom living guest flm h922 carpet polyester flm h922 geometric vaccum
bcb51cec3d290e6a661586d0df30e091,Specifications of loomkart Blue Polyester Runner (55 cm  X 147 cm) General Brand loomkart Shape Rectangle Type Runner Design Code 001 Material Polyester Pattern Abstract Style Code AVIRUG85001 Color Blue Dimensions Length 57 inch / 147 cm Width 21 inch / 55 cm In the Box Number of Contents in Sales Package Pack of 1,Home Furnishing ,317,loomkart polyester runner loomkart rectangle runner polyester
06b8da0c6a24b91c8020f8b1c78d04c3,"Key Features of FURNISHINGLAND Maroon Silk Carpet Pattern: Floral Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM Style: Persian,FURNISHINGLAND Maroon Silk Carpet (60 cm  X 180 cm) Price: Rs. 7,399 An elegantly designed maroon persian silk carpet from furnishingland. Made using high quality viscose, this carpet ensures soft feel and comes with long lasting performance. The colour combinations and pattern makes this carpet visually appealing. This carpet gives an all new look to your home decor.,Specifications of FURNISHINGLAND Maroon Silk Carpet (60 cm  X 180 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLVI50REDC2X6 Type Carpet Material Silk Style Persian Style Code FLVI50REDC2X6 Pattern Floral Color Maroon Dimensions Length 70 inch / 180 cm Width 23 inch / 60 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,954,"furnishingland maroon silk carpet floral rectangle bedroom living guest persian furnishingland maroon silk carpet 7,399 maroon persian silk carpet furnishingland viscose carpet performance combination make carpet appeal carpet give furnishingland maroon silk carpet rectangle furnishingland bedroom living guest flv i50 carpet silk persian flv i50 floral maroon vaccum"
9c8fdf6c9c631d0892e9a6f55a4a2fd2,"NYX Set Of 2 Soft Matte Lip Cream 06,22 (Multi color) Price: Rs. 1,600 NYX brand has been recently bought by Loreal Paris group. And it brings to you NYX best selling product , NYX Soft Matte Lip Cream: Straddles the line between lipstick and gloss.Creamy, lustrous formula applies like silk soft matte finish exudes a sensual glow.Unique innovative texture adds the perfect polish to any look.,Specifications of NYX Set Of 2 Soft Matte Lip Cream 06,22 (Multi color) General Traits Organic Type Natural Quantity 16 ml Shade Multi color Ideal For Women Container Type Bottle In the Box 2 Lip Cream",Beauty and Personal Care ,596,"nyx matte cream 06,22 nyx buy loreal paris bring nyx nyx matte cream straddle lipstick creamy lustrous formula apply silk matte exude glow innovative texture add polish nyx matte cream 06,22 traits organic quantity container bottle cream"
d627a270302d23eef773d05ad01fd03c,"Key Features of Mahadev Handicrafts Cotton Cartoon Double Bedsheet Brand : Mahadev Handicrafts Sheet Length: 250 cm Sheet Width: 230 cm,Specifications of Mahadev Handicrafts Cotton Cartoon Double Bedsheet (1 Bedsheet , 2 Pillow Cover, Multicolor) General Brand Mahadev Handicrafts Machine Washable Yes Type Flat Material Cotton Model Name Cartoon Thread Count 300 Ideal For Baby Boys & Baby Girls Model ID MDH-10024982 Character Angry Birds Color Multicolor Size Double Dimensions Fitted Sheet Width NA cm Fitted Sheet Depth NA cm Fitted Sheet Length NA cm Flat Sheet Depth 1 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Bedsheet , 2 Pillow Cover Additional Features Beauty, Bedsheet",Baby Care ,706,mahadev handicrafts cotton bedsheet mahadev handicrafts sheet sheet mahadev handicrafts cotton bedsheet bedsheet pillow mahadev handicrafts machine flat cotton boys girls character birds fitted sheet fitted sheet fitted sheet flat sheet bedsheet pillow bedsheet
634c89325a6c7752985a74a67f985c1f,"Key Features of Sparklings Cotton Checkered Double Bedsheet Best Fit For:-Large Size Double Bed(6.5 ft X 6 ft) Thread Count:160 TC Package Content:1 Double Bedsheet With 2 Pillow Cover,Sparklings Cotton Checkered Double Bedsheet (double bedsheet with pillow covers, Multicolor) Price: Rs. 549 There are days when you don’t want to socialise, and just curl up on your bed, and read, or watch your favourite TV show. For those days, you can jazz up your bedroom décor, by spreading this double bedsheet from SPARKLINGS to pep up your mood. Print that you will Love The blend of abstract and floral prints gives this bedsheet an appealing look. Cotton You wouldn’t want to leave your bedroom anymore, as the bedsheet and two pillow covers are made of cotton to help you relax your body and mind as soon as you hit the bed.,Specifications of Sparklings Cotton Checkered Double Bedsheet (double bedsheet with pillow covers, Multicolor) General Brand Sparklings Machine Washable Yes Type Flat Material Cotton Model Name BDOA510SPK Ideal For Boys & Girls Model ID BDOA510SPK Color Multicolor Size Double Fabric Care First few wash separately, Dark colors to be wash separately, Cold machine wash, Do not use strong Detergent, Do not Bleach, Do not Tumble Dry, Do not Iron on Prints, Do not soak for long time, Dry In Shade. Dimensions Flat Sheet Width 89 inch / 228 cm Fitted Sheet Width 0 cm Pillow Cover Width 17 inch / 45 cm Pillow Cover Length 27 inch / 69 cm Weight 450 g Fitted Sheet Depth 0 cm Fitted Sheet Length 0 cm Flat Sheet Depth 3 cm Flat Sheet Length 89 inch / 228 cm In the Box Number of Contents in Sales Package 1 Sales Package double bedsheet with pillow covers Additional Features Product color may vary due to photogenic effect",Baby Care ,1741,sparklings cotton checkered bedsheet for:- bed(6.5 count:160 content:1 bedsheet pillow sparklings cotton checkered bedsheet bedsheet pillow cover day socialise curl watch favourite day jazz bedroom decor spread bedsheet sparkling pep mood floral give bedsheet appealing cotton leave bedroom anymore bedsheet pillow cover cotton relax soon sparklings cotton checkered bedsheet bedsheet pillow cover sparklings machine flat cotton bdo a510 spk boys girls bdo a510 spk separately separately machine strong detergent bleach tumble soak flat sheet 228 fitted sheet pillow pillow fitted sheet fitted sheet flat sheet flat sheet 228 bedsheet pillow cover photogenic
b3e5f93856cce162850713bb8edce52a,"Swastik Velvet Sofa Cover (Multicolor Pack of 10) Price: Rs. 699 Swastik Traders Presant Velvet Sofa Cover Product Length 27 inches,Product Width 22 inches, Set of 10,Specifications of Swastik Velvet Sofa Cover (Multicolor Pack of 10) General Brand Swastik Suitable For Living-Room Model Number SF11 Shade Multicolor Type Sofa Material Velvet Pattern Floral Color Multicolor Dimensions Weight 0.5 kg Height 68 cm In the Box Pack of 10",Home Furnishing ,434,swastik velvet sofa swastik traders velvet sofa inch inch swastik velvet sofa swastik living sofa velvet floral
0906fd9cc604fbba05a502e01d763cd9,"Key Features of Sparklings Cotton Geometric Double Bedsheet Best Fit For:-Large Size Double Bed(6.5 ft X 6 ft) Thread Count:160 TC Package Content:1 Double Bedsheet With 2 Pillow Cover,Sparklings Cotton Geometric Double Bedsheet (double bedsheet with pillow covers, Multicolor) Price: Rs. 539 There are days when you don’t want to socialise, and just curl up on your bed, and read, or watch your favourite TV show. For those days, you can jazz up your bedroom décor, by spreading this double bedsheet from SPARKLINGS to pep up your mood. Print that you will Love The blend of abstract and floral prints gives this bedsheet an appealing look. Cotton You wouldn’t want to leave your bedroom anymore, as the bedsheet and two pillow covers are made of cotton to help you relax your body and mind as soon as you hit the bed.,Specifications of Sparklings Cotton Geometric Double Bedsheet (double bedsheet with pillow covers, Multicolor) General Brand Sparklings Machine Washable Yes Type Flat Material Cotton Model Name BDOA507SPK Ideal For Boys & Girls Model ID BDOA507SPK Color Multicolor Size Double Fabric Care First few wash separately, Dark colors to be wash separately, Cold machine wash, Do not use strong Detergent, Do not Bleach, Do not Tumble Dry, Do not Iron on Prints, Do not soak for long time, Dry In Shade. Dimensions Flat Sheet Width 89 inch / 228 cm Fitted Sheet Width 0 cm Pillow Cover Width 17 inch / 45 cm Pillow Cover Length 27 inch / 69 cm Weight 450 g Fitted Sheet Depth 0 cm Fitted Sheet Length 0 cm Flat Sheet Depth 3 cm Flat Sheet Length 89 inch / 228 cm In the Box Number of Contents in Sales Package 1 Sales Package double bedsheet with pillow covers Additional Features Product color may vary due to photogenic effect",Baby Care ,1741,sparklings cotton geometric bedsheet for:- bed(6.5 count:160 content:1 bedsheet pillow sparklings cotton geometric bedsheet bedsheet pillow cover day socialise curl watch favourite day jazz bedroom decor spread bedsheet sparkling pep mood floral give bedsheet appealing cotton leave bedroom anymore bedsheet pillow cover cotton relax soon sparklings cotton geometric bedsheet bedsheet pillow cover sparklings machine flat cotton bdo a507 spk boys girls bdo a507 spk separately separately machine strong detergent bleach tumble soak flat sheet 228 fitted sheet pillow pillow fitted sheet fitted sheet flat sheet flat sheet 228 bedsheet pillow cover photogenic
729864e0d25e06cbf68561529bcdd4f0,"Key Features of CALCULUS Baby Boy's Printed Casual Beige Shirt Fit: SLIM Suitable For: Western Wear Sleeve: Half Sleeve Fabric: COTTON Color:Beige Pattern:Printed Number Of Contents In Package:1,CALCULUS Baby Boy's Printed Casual Beige Shirt Price: Rs. 349 Let your junior enjoy comfort and the attention too in this Colorful solid casual shirt from CALCULUS. Made from Cotton, this lightweight and suitable for casual occasion. For care, wash in cold water and don't brush the garment.,Specifications of CALCULUS Baby Boy's Printed Casual Beige Shirt General Details Pattern Printed Occasion Casual Ideal For Baby Boy's Shirt Details Closure Button Sleeve Half Sleeve Number of Contents in Sales Package Pack of 1 Brand Fit SLIM Fabric COTTON Pockets With Pocket Fit Slim Additional Details Style Code CAL-KIDS-0021 In the Box 1 Kids Shirt Fabric Care Wash with like colours. Hand wash or machine wash with cold water. Use mild detergent. Tumble dry low. Dry in shade. Do not bleach. Iron as per tag.",Baby Care ,1001,calculus boy beige shirt slim western sleeve half sleeve cotton beige boy beige shirt enjoy colorful shirt calculus cotton occasion brush garment calculus boy beige shirt occasion boy shirt closure button sleeve half sleeve slim cotton pocket pocket slim shirt machine mild detergent tumble bleach
798346b99002495667bb87626d33b99c,"Key Features of ROYLE KATOCH Showpiece  -  24 cm 2 INTEGRATED BIRD ARE SEAT AT BRANCH Made of 300 Beads At workstation, it leads to a successful professional life and Financial wealth will eventually follow. This Crystal Tree made from wood and gems. It works wonders on amnesia patients by helping them sleep peacefully and shoo away bad dreams and nightmares. It can be placed in student's room or bedside in bedroom. Product colour may slightly vary due to photographic lighting sources or your monitor settings.,ROYLE KATOCH Showpiece  -  24 cm (Crystal, Wooden, Multicolor) Price: Rs. 699 crystals are a tool and can be like a storage battery for thought energy. “Clearing” has to do with the energy of the stone or crystal. Chakra crystals can be “programmed” with our thought energy and then act on our subtle chakra energy fields. They also to help to create situations in our lives that will lead us in directions that allow positive growth and healing. The information provided is based on individual experience and should not be treated as medical advice. Inadvertent use of it will not be our responsibility.,Specifications of ROYLE KATOCH Showpiece  -  24 cm (Crystal, Wooden, Multicolor) General Brand ROYLE KATOCH Model Number NK-00-1 Type Fengshui Shade Multicolor Material Crystal, Wooden Color Multicolor Dimensions Weight 300 g Height 24 cm Width 7.5 cm Depth 7.5 cm Additional Features Wall Mount No In the Box Sales Package 1 Tree Showpiece Pack of 1",Home Decor & Festive Needs ,1471,royle katoch showpiece integrated bird seat branch bead lead professional wealth follow crystal gem work wonder patient help sleep away dream nightmare place student bedroom photographic lighting source monitor katoch showpiece crystal wooden crystal tool energy energy crystal chakra crystal program energy subtle chakra energy field create situation life direction positive healing information provide individual experience treat medical advice inadvertent responsibility royle katoch showpiece crystal wooden royle katoch fengshui crystal wooden 7.5 7.5 showpiece
b0229d4466ac60c7ba53c7ce9fabad7c,"Key Features of Jaycoknit Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Showpiece  -  17 cm Wooden Height - 17 cm Width - 3 cm,Jaycoknit Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Showpiece  -  17 cm (Wooden, Multicolor) Price: Rs. 399 FABULOUS LUCKY SHIP FOR HOME. Fashion and vivid design. Perfect gift and souvenir. It can be placed in your hall,bedroom,study room,etc. It is purely hand made with wood by the skilled craftsmen. The model is not a kit and comes fully assembled. Specification: Material: Pine Process: Hand Category: Mediterranean Production process: Grinding Surface Technology: Painted Decoration pattern: Mediterranean Pendulum hanging in the form: decorations Applicable scene: Home Production Method: semi-manual,Specifications of Jaycoknit Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Showpiece  -  17 cm (Wooden, Multicolor) General Brand Jaycoknit Model Number GFSSP09 Type Antique Model Name Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Material Wooden Color Multicolor Dimensions Height 17 cm Width 3 cm Depth 17 cm In the Box Sales Package 1 Showpiece figurine Pack of 1",Home Decor & Festive Needs ,1153,jaycoknit mediterranean lucky wooden showpiece wooden jaycoknit mediterranean lucky wooden showpiece wooden fabulous lucky vivid place hall bedroom study purely skilled craftsman assemble category mediterranean production grind surface decoration mediterranean production method jaycoknit mediterranean lucky wooden showpiece wooden jaycoknit p09 antique mediterranean lucky wooden wooden showpiece figurine
4b500e244f11a45f5171bd3665413044,"Key Features of Jacadi paris Baby Boy's Striped Casual Blue Shirt Cotton stripped dress shirt,Jacadi paris Baby Boy's Striped Casual Blue Shirt Price: Rs. 3,145 Jacadi's classic stripped shirt is crafted in soft cotton, and shaped with a spread collar, button placket, button barrel cuffs, and a gently rounded hem. An embroidered logo detail sits on the left chest.,Specifications of Jacadi paris Baby Boy's Striped Casual Blue Shirt General Details Pattern Striped Ideal For Baby Boy's Occasion Casual Shirt Details Sleeve Full Sleeve Number of Contents in Sales Package Pack of 1 Brand Fit Regular Fabric 100% cotton Fit Regular In the Box 1 Cotton stripped dress shirt Additional Details Style Code 20564159",Baby Care ,711,jacadi paris boy striped shirt cotton strip dress shirt jacadi paris boy striped shirt jacadi strip shirt cotton collar button button cuff gently round embroidered logo sit left chest jacadi paris boy striped shirt striped boy occasion shirt sleeve sleeve regular cotton regular cotton strip dress shirt
fa2e5f01bbb642c49e4b2e19d2b39dcf,"LOTTIE LONDON MAKE ME BLUSH (Pack of 1) Price: Rs. 765 Add a perfectly flushed pop of colour to cheeks with this precision blush brush Super long loose bristles allow for the perfect amount of buildable colour Ultra soft bristles,Specifications of LOTTIE LONDON MAKE ME BLUSH (Pack of 1) Brush and Applicator Traits Brush Type BLUSH BRUSH Number of Pieces per Set 1 Set Content 1 BLUSH BRUSH",Beauty and Personal Care ,391,lottie london blush perfectly cheek precision blush brush loose bristle ultra bristle lottie london blush brush traits brush blush brush blush brush
967d91e162afb44a67c0281f71766e4d,"Key Features of FS Mini Klub Baby Girl's Bodysuit Fabric: Cotton Brand Color: GREEN,Specifications of FS Mini Klub Baby Girl's Bodysuit General Details Number of Contents in Sales Package Pack of 1 Age Group 0 -  1 month Fabric Cotton Pattern Printed Ideal For Baby Girl's Neck ROUND NECK",Baby Care ,288,klub bodysuit cotton klub bodysuit cotton neck neck
74e5a3f6edb34d7e593a0d1854b0b886,"Specifications of Deep kitchen press Steel Grater and Slicer (Steel, Pack of 16) General Brand Deep Model Number 112 Type Grater and Slicer Material Steel Model Name kitchen press Slicer Type NA Color Steel In the box Sales Package 1 kitchen press,, 15 jali Pack of 16 Dimensions Weight 600 g Additional Features Dishwasher Safe Yes",Kitchen & Dining ,332,deep kitchen press grater slicer deep grater slicer kitchen press slicer kitchen press dishwasher
c44a5dc5b5ebe5b3e0535b7c2b7921e4,"Specifications of dongli Striped Baby Boy's Polo Neck T-Shirt (Pack of 4) T-shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 4 Fabric Cotton Type Polo Neck Fit Regular General Details Pattern Striped Occasion Casual Ideal For Baby Boy's Additional Details Style Code DLST2020_WHITE_TBLUE_NAVY_PURPLE Fabric Care Wash with Similar Colors, Use Detergent for Colors",Baby Care ,390,dongli striped boy polo neck t-shirt t-shirt sleeve half sleeve cotton polo neck regular striped occasion boy dls t2020 similar detergent
27b7851ae3dfc2ae8c1958cebe93bf0b,Specifications of Fs Mini Klub Printed Baby Boy's Round Neck T-Shirt T-shirt Details Sleeve Short Sleeve Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Round Neck Fit Regular General Details Pattern Printed Occasion Casual Ideal For Baby Boy's Additional Details Style Code 88TBTTS0673 OR ST Fabric Care Wash with Similar Colors,Baby Care ,351,klub boy neck t-shirt t-shirt sleeve short sleeve cotton neck regular occasion boy similar
