uniq_id,description,category,_len_description,text,_len__text
89b95537d8697203ab278237289a52a8,Specifications of Like Analog Purple Clock Functions Alarm Yes General Suitable For Table Number of Batteries 1 Power Source Battery Display Features Backlight No Warranty 1 year manufacturers warranty Dimensions Weight 230 g Height 122 mm Width 37 mm Body Features Dial Shape Rectangle Dial Number of Display Hands 4 Display Hands Material Plastic Dial Color Purple In the Box Number of Contents in Sales Package Pack of 1 Sales Package 1 Table Clock,Watches ,451,specification like analog purple clock function alarm yes general suitable table number battery power source battery display backlight warranty year manufacturer warranty dimension weight 230 height 122 width body dial shape rectangle dial number display hand display hand material plastic dial color purple box number content sale package pack sale package table clock,369
762b6b22cccf91935e92446efe298fe3,Specifications of 612 League Baby Boy's Checkered Casual Shirt General Details Pattern Checkered Occasion Casual Ideal For Baby Boy's Shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 1 Brand Fit Regular Fabric 100% COTTON Fit Regular Additional Details Style Code BLS00S380001B Fabric Care ENZYME WASH,Baby Care ,329,specification 612 league baby boy checkered casual shirt general detail pattern checkered occasion casual ideal baby boy shirt detail sleeve half sleeve number content sale package pack brand fit regular fabric 100 cotton fit regular additional detail style code bls00s380001b fabric care enzyme wash,300
f7514f6068377bcaed80043a5e321131,"Key Features of FS Mini Klub Baby Boy's Woven Casual Shirt Fit: Regular Fabric: Cotton Suitable For: Western Wear Sleeve: Half Sleeve,Specifications of FS Mini Klub Baby Boy's Woven Casual Shirt General Details Pattern Woven Occasion Casual Ideal For Baby Boy's Shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 1 Brand Fit Regular Fabric Cotton Fit Regular Additional Details Style Code 88TBTSH0385 RB/AOP",Baby Care ,433,key mini klub baby boy weave casual shirt fit regular fabric cotton suitable western wear sleeve half sleeve specification mini klub baby boy weave casual shirt general detail pattern weave occasion casual ideal baby boy shirt detail sleeve half sleeve number content sale package pack brand fit regular fabric cotton fit regular additional detail style code 88tbtsh0385 aop,374
27175ea71cc5f2879882c77b9931cf8b,"Megaway 196.85 inch White Rice Lights (Pack of 5)
                         Price: Rs. 4,050
				
			Warning: Don't Direct Plug into AC Power Supply, Use 12V LED Adaptor provided along with the Strip Light. Warranty for Adaptor is for 6 months only.
Warning: Don't Direct Plug into AC Power Supply, Use 12V LED Adaptor provided along with the Strip Light. Warranty for Adaptor is for 6 months only.",Home Decor & Festive Needs ,401,"megaway 196.85 inch white lights pack price 4,050 warning direct plug power supply use 12v adaptor provide strip light warranty adaptor month warning direct plug power supply use 12v adaptor provide strip light warranty adaptor month",233
f54d0c5cbd8e2270742293edf9075cb1,"Buy The Intellect Bazaar Abstract Double Dohar Blue, Brown at Rs. 949 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!",Home Furnishing ,142,buy intellect bazaar abstract double dohar blue brown 949 flipkart.com genuine products free shipping cash delivery,115
66d91765da568f133f040b951f25e702,Buy Anjalika Brass Laddu Gopal Showpiece  -  6 cm for Rs.900 online. Anjalika Brass Laddu Gopal Showpiece  -  6 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,221,buy anjalika brass laddu gopal showpiece rs.900 online anjalika brass laddu gopal showpiece good price free shipping cash delivery genuine products day replacement guarantee,173
e87bad0de3447c9ac3a8555e89545c75,Buy Baby Bucket Cartoon Single Blanket blue at Rs. 1395 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,128,buy baby bucket cartoon single blanket blue 1395 flipkart.com genuine products free shipping cash delivery,106
b1d61c60791a01827e3251e362c78573,"Buy Digilight 400 inch White, Blue Rice Lights for Rs.189 online. Digilight 400 inch White, Blue Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,215,buy digilight 400 inch white blue lights rs.189 online digilight 400 inch white blue lights good price free shipping cash delivery genuine products day replacement guarantee,173
486e98154514ed485f0b2f9bc9f24549,Buy Agrasen International Radha Krishna Statue Showpiece  -  20 cm for Rs.599 online. Agrasen International Radha Krishna Statue Showpiece  -  20 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,255,buy agrasen international radha krishna statue showpiece rs.599 online agrasen international radha krishna statue showpiece good price free shipping cash delivery genuine products day replacement guarantee,205
cf03921bd7eb3afd84c4b12a434d03e5,"Buy Pinc Ginger 90.6 inch Black, White Rice Lights for Rs.3000 online. Pinc Ginger 90.6 inch Black, White Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,224,buy pinc ginger 90.6 inch black white lights rs.3000 online pinc ginger 90.6 inch black white lights good price free shipping cash delivery genuine products day replacement guarantee,182
a618354ba17cff64826558d81afc77ab,"Flipkart.com: Buy Elfani Brilliance Lip Color 3.5 g for Rs. 180 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care ,185,flipkart.com buy elfani brilliance lip color 3.5 180 flipkart.com low price genuine product day replacement guarantee free shipping cash delivery,145
5307e0db12b1018746ac3801d189c379,"Home Delight 130 inch Pink Rice Lights (Pack of 5)
                         Price: Rs. 199
				
			These are Pink Rice light. Colourful PVC copper wire Warmer, with traditional glow. Flame-tip shape Cuts electricity costs up to 80% than ordinary bulbs. Bulbs which are also virtually unbreakable and very durable. These light series can be hanged indoors or outdoor. IP44 High energy saving and safety Superior material with competitive price Promotion for festivals.
These are Pink Rice light. Colourful PVC copper wire Warmer, with traditional glow. Flame-tip shape Cuts electricity costs up to 80% than ordinary bulbs. Bulbs which are also virtually unbreakable and very durable. These light series can be hanged indoors or outdoor. IP44 High energy saving and safety Superior material with competitive price Promotion for festivals.",Home Decor & Festive Needs ,840,home delight 130 inch pink lights pack price pink light colourful pvc copper wire warmer glow flame tip shape cut electricity cost ordinary bulb bulb virtually unbreakable durable light serie hang indoors outdoor ip44 high energy saving safety superior material competitive price promotion festival pink light colourful pvc copper wire warmer glow flame tip shape cut electricity cost ordinary bulb bulb virtually unbreakable durable light serie hang indoors outdoor ip44 high energy saving safety superior material competitive price promotion festival,552
62e36e018c9ee4b282cf674e84054df8,Buy Valtellina Plain Single Top Sheet White at Rs. 1148 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,128,buy valtellina plain single sheet white 1148 flipkart.com genuine products free shipping cash delivery,102
fb42fce44e11f4dab8de99f8488281f8,Buy Nagar Handloom Floral Double Quilts & Comforters Multicolor at Rs. 1350 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,148,buy nagar handloom floral double quilts comforters multicolor 1350 flipkart.com genuine products free shipping cash delivery,124
3f9c4d0e8c3bca9c870e41f5098f90d6,Buy Valtellina Checkered Double Blanket Brown at Rs. 878 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,129,buy valtellina checkered double blanket brown 878 flipkart.com genuine products free shipping cash delivery,107
af13232271963742c118a1c58affa259,Buy Adaa Sitting Nandi with Round Base Showpiece  -  4 cm for Rs.590 online. Adaa Sitting Nandi with Round Base Showpiece  -  4 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,237,buy adaa sitting nandi round base showpiece rs.590 online adaa sitting nandi round base showpiece good price free shipping cash delivery genuine products day replacement guarantee,179
7c333641c63bd7519432ae83744b8db4,"Utsav Handicraft UHD004 Showpiece  -  8 cm (Silver Finish, Silver)
                         Price: Rs. 899
				
			Utsav Handicraft Musical Ganesha
Utsav Handicraft Musical Ganesha",Home Decor & Festive Needs ,184,utsav handicraft uhd004 showpiece silver finish silver price 899 utsav handicraft musical ganesha utsav handicraft musical ganesha,130
60395c709b4a933319e2713e3ae620d4,Buy Jaipur Textile Hub Floral Double Quilts & Comforters Green at Rs. 1170 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,147,buy jaipur textile hub floral double quilts comforters green 1170 flipkart.com genuine products free shipping cash delivery,123
cf1be83386eb96b2ab9598944ebca6fc,Buy Valtellina Abstract Double Blanket Brown at Rs. 799 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,128,buy valtellina abstract double blanket brown 799 flipkart.com genuine products free shipping cash delivery,106
037b39bef3db7ccd264c577a0edf0c0a,Buy Gift Studios Buddha Stone Showpiece  -  17.6 cm for Rs.699 online. Gift Studios Buddha Stone Showpiece  -  17.6 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,225,buy gift studios buddha stone showpiece 17.6 rs.699 online gift studios buddha stone showpiece 17.6 good price free shipping cash delivery genuine products day replacement guarantee,181
43da6e88dcb61e027ea9112cfab158ee,"Aurraa Printed Single Quilts & Comforters Green (Micro Quilt, Quilt)
                         Price: Rs. 1,425
				
			Spread happiness in your kid’s bedroom while your kid sleep comfortably in warmth with this cosy quilt. High quality polyfill constitutes this quilt covered with premium quality cotton.
Spread happiness in your kid’s bedroom while your kid sleep comfortably in warmth with this cosy quilt. High quality polyfill constitutes this quilt covered with premium quality cotton.",Home Furnishing ,494,"aurraa printed single quilts comforters green micro quilt quilt price 1,425 spread happiness kid bedroom kid sleep comfortably warmth cosy quilt high quality polyfill constitute quilt cover premium quality cotton spread happiness kid bedroom kid sleep comfortably warmth cosy quilt high quality polyfill constitute quilt cover premium quality cotton",349
7b1c5edc85bc7e31edf49ab70034bb3a,"Flipkart.com: Buy Incolor Metalic Lipstick N15 3.8 g for Rs. 210 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care ,186,flipkart.com buy incolor metalic lipstick n15 3.8 210 flipkart.com low price genuine product day replacement guarantee free shipping cash delivery,146
6e6694c52c9273cde2163d34d5b44e94,Buy My Party Suppliers 720 inch Multicolor Rice Lights for Rs.850 online. My Party Suppliers 720 inch Multicolor Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,231,buy party suppliers 720 inch multicolor lights rs.850 online party suppliers 720 inch multicolor lights good price free shipping cash delivery genuine products day replacement guarantee,185
09f9f9b420edea2f39c0dc3c24d5be07,"GrandShop 444 inch Multicolor Rice Lights (Pack of 1)
                         Price: Rs. 300
				
			The GrandShop Rice Strip Lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent. Flexible yet durable, the string lights are perfect for positioning lights to any decorative like Diwali, Christmas Tree Decoration, walls during wedding or any anniversary, Decorate home on occasions like Diwali, New Year etc. The 37 Ft long wire hosts 55 very small and intensely bright Multicolor LED Bulbs with Light Changing mode illuminate in every direction & give beautiful Color.
The GrandShop Rice Strip Lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent. Flexible yet durable, the string lights are perfect for positioning lights to any decorative like Diwali, Christmas Tree Decoration, walls during wedding or any anniversary, Decorate home on occasions like Diwali, New Year etc. The 37 Ft long wire hosts 55 very small and intensely bright Multicolor LED Bulbs with Light Changing mode illuminate in every direction & give beautiful Color.",Home Decor & Festive Needs ,1187,grandshop 444 inch multicolor lights pack price 300 grandshop strip lights bendable copper wire silver conform shape add beautiful decorative accent flexible durable string light perfect position light decorative like diwali christmas tree decoration wall anniversary decorate home occasion like diwali year etc long wire host small intensely bright multicolor bulb light change mode illuminate direction beautiful color grandshop strip lights bendable copper wire silver conform shape add beautiful decorative accent flexible durable string light perfect position light decorative like diwali christmas tree decoration wall anniversary decorate home occasion like diwali year etc long wire host small intensely bright multicolor bulb light change mode illuminate direction beautiful color,789
9e07a3eeee6aa9e656106281cdd30d67,Buy eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm for Rs.699 online. eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,249,buy ecraftindia lord ganesha elephant showpiece 13.97 rs.699 online ecraftindia lord ganesha elephant showpiece 13.97 good price free shipping cash delivery genuine products day replacement guarantee,199
b7e42b52534c5e49eb03817d754c2153,Buy Welhouse Geometric Double Blanket Grey at Rs. 1049 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,127,buy welhouse geometric double blanket grey 1049 flipkart.com genuine products free shipping cash delivery,105
9c9385abdb73ec1f1f93acaf81c6e1d7,"Digilight 200 inch Blue Rice Lights (Pack of 2)
                         Price: Rs. 129
				
			This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.
This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.",Home Decor & Festive Needs ,741,digilight 200 inch blue light pack price 129 diwali adorn home like gorgeous lighting solution house digilight available varied array colour type suit taste durable pvc material beautify abode order online today ready compliment flow diwali adorn home like gorgeous lighting solution house digilight available varied array colour type suit taste durable pvc material beautify abode order online today ready compliment flow,422
c12fd368ff03f5224b92771824cafb9c,"The Intellect Bazaar Geometric Single Blanket Gold (Mink Blanket, 1 Blanket)
                         Price: Rs. 1,299
				
			The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.
The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.",Home Furnishing ,1342,"intellect bazaar geometric single blanket gold mink blanket blanket price 1,299 intellect bazaar present range mink blanket fine quality material complete observance prevalent quality norm company warmth render blanket completely satisfy customer need intellect bazaar blanket provide warmth freezing winter season mink blankets long life blanket available colour intellect bazaar blanket come attractive durable packing blanket safe use blanket excellent gift intellect bazaar present range mink blanket fine quality material complete observance prevalent quality norm company warmth render blanket completely satisfy customer need intellect bazaar blanket provide warmth freezing winter season mink blankets long life blanket available colour intellect bazaar blanket come attractive durable packing blanket safe use blanket excellent gift",841
283e2c4d728bdb193834d876ec27e6dd,Buy The Art Box Floral Single Dohar Multicolor at Rs. 699 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,130,buy art box floral single dohar multicolor 699 flipkart.com genuine products free shipping cash delivery,104
9cd443dad2c8f354fd01869a57fdc171,"Buy Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor for Rs.297 online. Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,241,buy fakher pegs'n'pipes mint double apple hookah flavor rs.297 online fakher pegs'n'pipes mint double apple hookah flavor good price free shipping cash delivery genuine products day replacement guarantee,203
8b7a51c69b47f4714b5f7131077b5d30,Buy Weldecor 1800 inch Red Rice Lights for Rs.5999 online. Weldecor 1800 inch Red Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,200,buy weldecor 1800 inch red lights rs.5999 online weldecor 1800 inch red lights good price free shipping cash delivery genuine products day replacement guarantee,160
8026dc3e27e8e318cc7431a723f7ebc1,Buy Unnati Floral Double Blanket Multicolor at Rs. 715 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,127,buy unnati floral double blanket multicolor 715 flipkart.com genuine products free shipping cash delivery,105
2cc24452688ed35dfbff566e22e53c95,"Flipkart.com: Buy Organistick Silver Label Lipstick 10 g for Rs. 149 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",Beauty and Personal Care ,190,flipkart.com buy organistick silver label lipstick 149 flipkart.com low price genuine product day replacement guarantee free shipping cash delivery,147
4946e2411d24801b9e8f7dbe97ab1b93,Buy Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm for Rs.999 online. Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,255,buy eshoppee shiv antique color brass idol showpiece rs.999 online eshoppee shiv antique color brass idol showpiece good price free shipping cash delivery genuine products day replacement guarantee,197
c417f408340252f170f05dadf88160d7,"Arabian Nights Soex Cranberry Assorted Hookah Flavor (500 g)
                         Price: Rs. 800
				
			An excellent cranberry taste that overwhelms sweetness everytime you have it.
An excellent cranberry taste that overwhelms sweetness everytime you have it.",Home Decor & Festive Needs ,268,arabian nights soex cranberry assort hookah flavor 500 price 800 excellent cranberry taste overwhelm sweetness everytime excellent cranberry taste overwhelm sweetness everytime,176
f41761a931135c6c043c7e04abda41b0,Buy Welhouse Geometric Double Blanket Black at Rs. 1049 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,128,buy welhouse geometric double blanket black 1049 flipkart.com genuine products free shipping cash delivery,106
cd71b07a1d37a5e2cc04240e8498cc76,Buy eCraftIndia Floral Single Quilts & Comforters Multicolor at Rs. 1099 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,145,buy ecraftindia floral single quilts comforters multicolor 1099 flipkart.com genuine products free shipping cash delivery,121
edec3bb5df9c4bc618752e94532bb36e,Buy The Art Treasure Decorative Shankh for Rs.2900 online. The Art Treasure Decorative Shankh at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,200,buy art treasure decorative shankh rs.2900 online art treasure decorative shankh good price free shipping cash delivery genuine products day replacement guarantee,162
5be86e35f21b1514d0e7742893d6cfba,"Unnati Abstract Single Top Sheet Multicolor
                         Price: Rs. 520
				
			unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.
unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.",Home Furnishing ,281,unnati abstract single sheet multicolor price 520 unnati mink blanket multiple colur have polyster thread easy use easy wash unnati mink blanket multiple colur have polyster thread easy use easy wash,199
13596c5cc53a74268613e5c0b7d46b60,Buy Craft And Curtain Multicolor 178 cm Table Runner at Rs. 599 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,136,buy curtain multicolor 178 table runner 599 flipkart.com genuine products free shipping cash delivery,101
bba68d75eff1b7b5eef7f6c1c68f2227,Buy The Intellect Bazaar Plain King Blanket Grey at Rs. 999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,132,buy intellect bazaar plain king blanket grey 999 flipkart.com genuine product free shipping cash delivery,105
1738ddb8f47f11ff0cb96fe6cad302c2,"Buy Digilight 400 inch Red, Yellow Rice Lights for Rs.189 online. Digilight 400 inch Red, Yellow Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",Home Decor & Festive Needs ,215,buy digilight 400 inch red yellow lights rs.189 online digilight 400 inch red yellow lights good price free shipping cash delivery genuine products day replacement guarantee,173
b91b13aceec0a140944a2c8915e45e59,"Key Features of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set High Quality Stainless Steel Durable Superior Finish,Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) Price: Rs. 569 These Bhalaria Dessert Forks feature traditional size heads and tines and will be a great addition for entertaining in numbers. The working ends are modern, functional and comfortable. They are made from high quality stainless steel with a high polished finish. Bhalaria Robinson line features a simple and elegant design that will mix well with your existing flatware pieces. Comes in a set of 12.,Specifications of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) General Brand Bhalaria Handle Material Stainless Steel Model Number 246345 Disposable No Type Dessert Fork Model Name Dessert Fork Material Stainless Steel Color Silver In the box Sales Package 12 Dessert Fork Pack of 12 Dimensions Height 19 cm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Not Covered in Warranty Warranty does not cover damage caused to the product due to improper use of the product, normal wear and tear, damages caused to the product by accident, lightening, ingress of water, fire, dropping or excessive shock, loss of business oppurtunity and any kind of liabilities.",Kitchen & Dining ,1332,"key bhalaria dessert fork stainless steel dessert fork set high quality stainless steel durable superior finish bhalaria dessert fork stainless steel dessert fork set pack price 569 bhalaria dessert forks feature size head tine great addition entertain number work end modern functional comfortable high quality stainless steel high polished finish bhalaria robinson line simple design mix exist flatware piece come set 12.,specification bhalaria dessert fork stainless steel dessert fork set pack general brand bhalaria handle material stainless steel model number 246345 disposable type dessert fork model dessert fork material stainless steel color silver box sale package dessert fork pack dimension height warranty cover warranty warranty product limit manufacturing defect cover warranty warranty cover damage cause product improper use product normal wear tear damage cause product accident lightening ingress water fire dropping excessive shock loss business oppurtunity kind liability",993
e488005c7fb68747d3458c7d73760bae,"Key Features of Nutcase Multicolor Column Floor Lamp Designer Lamp Bulb Included Cool & Quirky Design Sturdy Structure,Nutcase Multicolor Column Floor Lamp (31 cm) Price: Rs. 1,299 Nutcase brings you for the first time in India - Designer Floor Lamps . Light up your home or office with this colorful lamp . Comes in over 100+ designs.",Home Decor & Festive Needs ,335,"key nutcase multicolor column floor lamp designer lamp bulb include cool quirky design sturdy structure nutcase multicolor column floor lamp price 1,299 nutcase bring time india designer floor lamp light home office colorful lamp come 100 design",245
2476ae5a5e045876aa08f5919cb3b91b,"Key Features of M S Rugs Pink, Blue Wool Dhurrie Pattern: Geometric Shape: Rectangle,Specifications of M S Rugs Pink, Blue Wool Dhurrie (120 cm  X 180 cm) General Brand M S Rugs Shape Rectangle Type Dhurrie Design Code MS004PKTBL-4'X6' Material Wool Pattern Geometric Style Code MS-004 Color Pink, Blue Dimensions Length 70 inch / 180 cm Width 47 inch / 120 cm In the Box Number of Contents in Sales Package Pack of 1 Additional Features Other Features Hand wowan Fabric Care Wash narmal",Home Furnishing ,487,key rug pink blue wool dhurrie pattern geometric shape rectangle specification rug pink blue wool dhurrie 120 180 general brand rug shape rectangle type dhurrie design code ms004pktbl-4'x6 material wool pattern geometric style code ms-004 color pink blue dimension length inch 180 width inch 120 box number content sale package pack additional hand wowan fabric care wash narmal,378
f622e6c12de2c6534c94635f671af107,"Key Features of GIMS Brown Viscose Carpet soft polyester Viscos Elegant look and comfort feel Suits drawing room, bed room, Living hall,GIMS Brown Viscose Carpet (165 cm  X 120 cm) Price: Rs. 4,100 Polyester Blend Carpet is a perfect suit for your home interiors. This rectangular carpet is of coffee brown color with dark and light shade in the same color. This carpet is best choice for your center table. Add elegance and beauty with this carpet.,Specifications of GIMS Brown Viscose Carpet (165 cm  X 120 cm) General Shape Rrectangular Brand GIMS Design Code 4by6 Type Carpet Material Viscose Style Code brown centre table Pattern Paisley Color Brown Warranty Covered in Warranty 10 days replacement Dimensions Length 47 inch / 120 cm Width 64 inch / 165 cm In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,818,"key gims brown viscose carpet soft polyester viscos look comfort feel suit drawing room bed room living hall gims brown viscose carpet 165 120 price 4,100 polyester blend carpet perfect suit home interior rectangular carpet coffee brown color dark light color carpet good choice center table add elegance beauty carpet ,specification gims brown viscose carpet 165 120 general shape rrectangular brand gims design code 4by6 type carpet material viscose style code brown centre table pattern paisley color brown warranty cover warranty day replacement dimension length inch 120 width inch 165 box number content sale package pack",627
9c41f67773da27940d77460715e880be,"Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS221 Material Cotton Style Code 56213KLS221 Pattern Solid Design Solid Design Color Beige Dimensions Weight 150 Additional Features Fabric Care Machine washable, do not dry clean, do not bleach In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove",Home Furnishing ,485,cotonex beige cotton kitchen linen set pack price 299 review cotonex 100 pure cotton glove specification cotonex beige cotton kitchen linen set pack general brand cotonex design code kls221 material cotton style code 56213kls221 pattern design design color beige dimension weight 150 additional fabric care washable dry bleach box number content sale package pack sale package glove,382
cf6a4daf0e795838061b0eb832bbc99d,"Key Features of FURNISHINGLAND Green Silk Carpet Pattern: Floral Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM Style: Persian,FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) Price: Rs. 7,399 This green persian silk carpet from furnishingland gives your home an incredible look. Modern and traditional in style, this carpet is feeling soft in touch and made of viscose, a must have for your living room or bed room.,Specifications of FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLVI51GREENC2X6 Type Carpet Material Silk Style Persian Style Code FLVI51GREENC2X6 Pattern Floral Color Green Dimensions Length 70 inch / 180 cm Width 23 inch / 60 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,876,"key furnishingland green silk carpet pattern floral shape rectangle place use bedroom living room guest room style persian furnishingland green silk carpet 180 price 7,399 green persian silk carpet furnishingland give home incredible look modern style carpet feel soft touch viscose live room bed room ,specification furnishingland green silk carpet 180 general shape rectangle brand furnishingland place use bedroom living room guest room design code flvi51greenc2x6 type carpet material silk style persian style code flvi51greenc2x6 pattern floral color green dimension length inch 180 width inch additional fabric care vaccum box number content sale package pack",665
8ff973688c976a08fc7242da37101417,"Key Features of FURNISHINGLAND Black Polyester Carpet Pattern: Geometric Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM,FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) Price: Rs. 1,325 This black colour geometrical carpet will brighten up the decor of your home. Made from high quality fabric, this carpet will keep your floor beautiful and clean. Furnishingland brings wide range of home furnishing products- Curtains, Blinds and Carpets to decorate your home. All products appeal excellent design and colours.,Specifications of FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLMH922BLACKC3X5 Type Carpet Material Polyester Style Code FLMH922BLACKC3X5 Pattern Geometric Color Black Dimensions Length 59 inch / 150 cm Width 35 inch / 90 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",Home Furnishing ,978,"key furnishingland black polyester carpet pattern geometric shape rectangle place use bedroom living room guest room furnishingland black polyester carpet 150 price 1,325 black colour geometrical carpet brighten decor home high quality fabric carpet floor beautiful furnishingland bring wide range home furnishing products- curtain blind carpet decorate home product appeal excellent design colour ,specification furnishingland black polyester carpet 150 general shape rectangle brand furnishingland place use bedroom living room guest room design code flmh922blackc3x5 type carpet material polyester style code flmh922blackc3x5 pattern geometric color black dimension length inch 150 width inch additional fabric care vaccum box number content sale package pack",762
